Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Svizzera,Price / Svizzera,Compare At Price / Svizzera,Status
biglietto-di-natale-1,Biglietto di Natale 2020: albero,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""150x150 mm (chiuso)\nFormato pieghevole""}'>160x160 mm (chiuso)<br>Formato pieghevole</span><span data-sheets-value='{""1"":2,""2"":""148x210 mm (chiuso)\nFormato pieghevole""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>, con busta.</span></p>
<p><meta charset=""UTF-8""><span lang=""IT"">Il soggetto è opera degli utenti del nostro Centro diurno ad Agno.</span><span></span></p>
<p><meta charset=""utf-8""><span>È possibile stampare un testo all’interno dei biglietti. </span><br><span>Se si desidera la personalizzazione, </span><a href=""https://fondazionelafonte.myshopify.com/collections/biglietti/products/sovrastampa-interna-biglietti"">acquistare anche la personalizzazione</a><span> e aggiungere nelle “note” nel carrello il testo desiderato. La personalizzazione è possibile solamente per acquisti fatti entro il 01.12. Prima della produzione ti contatteremo per una conferma.</span></p>
<p><span data-sheets-value='{""1"":2,""2"":""148x210 mm (chiuso)\nFormato pieghevole""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>Desideri che ci occupiamo di spedire le cartoline a tutti i tuoi destinatari? Contattaci allo 091 606 56 56 o invia una mail a <a class=""c-link"" data-stringify-link=""mailto:info@lafonte.ch"" data-sk=""tooltip_parent"" href=""mailto:info@lafonte.ch"" data-mce-href=""mailto:info@lafonte.ch"" target=""_blank"" delay=""150"">info@lafonte.ch</a></span></p>
<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""150x150 mm (chiuso)\nFormato pieghevole""}'></span><br></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Biglietti,Natale,false,Title,Default Title,,,,,"",1000.0,,deny,manual,3.50,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/biglietto_150x150_natale_albero.jpg?v=1601382108,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
crema-di-castagne,Crema alle castagne,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'>Prodotto da spalmare dal sapore morbido e delicato, lavorato con cura artigianale presso la nostra fattoria di Vaglio.<br><br>Produttore: Fondazione La Fonte, La Fattoria</span><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'><br></span></p>
<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'>Vasetto da 350 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,7.90,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/crema-castagne_df44ac3e-eb38-4329-bb39-c176bd32dd34.jpg?v=1664799482,1,,false,,"Crema alle castagne dal sapore morbido e delicato. Il piacere di una colazione naturale e l’idea per un regalo speciale. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
delizia-di-frutta,Delizia di lamponi - a partire da due vasetti,"<meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-userformat='{""2"":33588099,""3"":{""1"":0},""4"":{""1"":2,""2"":15987699},""10"":1,""11"":3,""12"":0,""18"":1,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'>Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.<br><br>Produttore: Fattoria di Vaglio, Fondazione La Fonte<br><br>Vasetto da 350 gr</span><br></p>
<p><span data-sheets-userformat='{""2"":33588099,""3"":{""1"":0},""4"":{""1"":2,""2"":15987699},""10"":1,""11"":3,""12"":0,""18"":1,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'><meta charset=""utf-8"">Confezione: box cartone da 2 o 3 vasetti</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Spalmabili,"",false,Size,Confezione 2 vasetti,,,,,"",800.0,,deny,manual,11.60,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/DeliziaLamponi_2Z4A1201.jpg?v=1601373037,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
delizia-di-frutta,,,,,,,,,Confezione 3 vasetti,,,,,"",800.0,,deny,manual,17.40,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneMarmellata_2vasetti_2Z4A1364.jpg?v=1601373037,2,,,,,,,,,,,,,,,,,kg,,,,,,
prodotto-da-spalmare-uva,Prodotto da spalmare uva - a partire da due vasetti,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p><span>Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.</span></p>
<p>Produttore: Fattoria di Vaglio, Fondazione La Fonte</p>
<p>Vasetto da<span> </span>340 gr</p>
<p><meta charset=""utf-8""><span>Confezione: box cartone da 2 o 3 vasetti</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Spalmabili,"",false,Size,Confezione 2 vasetti,,,,,"",800.0,,deny,manual,11.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ProdottoSpalmareUva_2Z4A1203.jpg?v=1601308869,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
prodotto-da-spalmare-uva,,,,,,,,,Confezione 3 vasetti,,,,,"",800.0,,deny,manual,16.50,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/UVAlavorazione2.jpg?v=1632326779,2,,,,,,,,,,,,,,,,,kg,,,,,,
prodotto-da-spalmare-uva,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneMarmellata_2vasetti_2Z4A1364_c24b5d04-e6d9-4e37-8b92-97df38a8f408.jpg?v=1632326779,3,,,,,,,,,,,,,,,,,,,,,,,
panettone-marron-glace,Panettone marron glacé,"<meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p style=""font-weight: 400;""><span style=""color: #ff2a00;""><strong>A seguito del grande successo di vendite, non possiamo purtroppo accogliere ulteriori ordini per questo prodotto.</strong></span><br><br><span style=""color: #ff2a00;""><strong>Vi ringraziamo e vi invitiamo a continuare a navigare tra gli altri prodotti a disposizione.</strong></span></p>
<p> </p>
<p><span data-sheets-value='{""1"":2,""2"":""Delicata creazione arricchita da marrons glacés prodotta artigianalmente presso il laboratorio di panetteria-pasticceria ad Agno.\n\nProduttore: Il Fornaio, Fondazione La Fonte\n\nFormato: 500 gr.\n\nConfezione 1 panettone""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>Delicata creazione arricchita da marrons glacés prodotta artigianalmente presso il laboratorio di panetteria-pasticceria ad Agno.<br><br>Produttore: Il Fornaio, Fondazione La Fonte<br><br>Formati disponibili: 500 gr., 750 gr<br><br>Confezione 1 panettone. </span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""A causa della limitata conservabilità del prodotto (30 giorni), la confezione potrà essere spedita solo dal 10.12 al 21.12.2020. ""}' data-sheets-userformat='{""2"":33555393,""3"":{""1"":0},""9"":0,""10"":0,""11"":4,""12"":0,""28"":1}'>A causa della limitata conservabilità del prodotto (30 giorni), la confezione potrà essere spedita solo dal 10.12 al 21.12.2020. </span><br></p>",Fondazione La Fonte,,Forno,"",false,Size,Formato 500 gr,,,,,"",500.0,,deny,manual,17.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneMarronGlace_500_2Z4A1296.jpg?v=1601308589,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneMarronGlace_500_2Z4A1296.jpg?v=1601308589,g,,,true,,,archived
panettone-marron-glace,,,,,,,,,Formato 750 gr,,,,,"",500.0,,deny,manual,25.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneMarronGlace_500_Packed_2Z4A1266.jpg?v=1601308589,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneMarronGlace_750_2Z4A1285.jpg?v=1601308608,g,,,,,,
panettone-marron-glace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneMarronGlace_750_2Z4A1285.jpg?v=1601308608,3,,,,,,,,,,,,,,,,,,,,,,,
panettone-marron-glace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneMarronGlace_750_Packed_2Z4A1268.jpg?v=1601308608,4,,,,,,,,,,,,,,,,,,,,,,,
panettone-nostrano,Panettone nostrano,"<meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span style=""color: #ff2a00;""><strong>A seguito del grande successo di vendite, non possiamo purtroppo accogliere ulteriori ordini per questo prodotto.</strong></span><br><br><span style=""color: #ff2a00;""><strong>Vi ringraziamo e vi invitiamo a continuare a navigare tra gli altri prodotti a disposizione.</strong></span></p>
<p> </p>
<p><span data-sheets-value='{""1"":2,""2"":""Caratteristico e saporito prodotto lavorato artigianalmente presso il laboratorio di panetteria-pasticceria ad Agno.\n\nProduttore: Il Fornaio, Fondazione La Fonte\n\nFormato: 500 gr.\n\nConfezione 2 panettoni""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>Caratteristico e saporito prodotto lavorato artigianalmente presso il laboratorio di panetteria-pasticceria ad Agno.<br><br>Produttore: Il Fornaio, Fondazione La Fonte<br><br>Formati disponibili: 500 gr, 750 gr.<br><br>Confezione 1 panettoni.</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""Caratteristico e saporito prodotto lavorato artigianalmente presso il laboratorio di panetteria-pasticceria ad Agno.\n\nProduttore: Il Fornaio, Fondazione La Fonte\n\nFormato: 500 gr.\n\nConfezione 2 panettoni""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>A causa della limitata conservabilità del prodotto (30 giorni), la confezione potrà essere spedita solo dal 10.12 al 21.12.2020. </span></p>",Fondazione La Fonte,,Forno,"",false,Size,Formato 500 gr,,,,,"",500.0,,deny,manual,17.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneNostrano_750_2Z4A1287.jpg?v=1605283385,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneNostrano_500_2Z4A1293.jpg?v=1605283385,g,,,true,,,archived
panettone-nostrano,,,,,,,,,Formato 750 gr,,,,,"",500.0,,deny,manual,25.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneNostrano_750_Packed_2Z4A1265.jpg?v=1605283385,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneNostrano_750_2Z4A1287.jpg?v=1605283385,g,,,,,,
panettone-nostrano,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneNostrano_500_2Z4A1293.jpg?v=1605283385,3,,,,,,,,,,,,,,,,,,,,,,,
panettone-tradizionale,Panettone tradizionale,"<meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p>Soffice e delicata specialità prodotta artigianalmente presso il laboratorio di panetteria-pasticceria ad Agno.</p>
<p><span data-sheets-value='{""1"":2,""2"":""Soffice e delicata specialità prodotta artigianalmente presso il laboratorio di panetteria-pasticceria ad Agno.\n\nProduttore: Il Fornaio, Fondazione La Fonte\n\nFormato: 500 gr.\n\nConfezione 1 panettone""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>Produttore: Fondazione La Fonte, Il Fornaio<br><br>Formato: 500 g<br><br>Confezione: 1 panettone. Il prezzo è comprensivo della nuova confezione creata dalla Fonte.</span></p>
<p><span data-mce-fragment=""1"">Prodotto stagionale. A causa della limitata conservabilità del prodotto (30 giorni), <meta charset=""UTF-8"">la confezione potrà essere spedita solo nelle 4 settimane precedenti il giorno di Natale.</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p>Il laboratorio di panetteria-pasticceria della Fonte ad Agno produce anche il delizioso <strong>Panettone marron glacé</strong> ed il saporito <strong>Panettone nostrano</strong> in diversi formati.</p>",Fondazione La Fonte,,Forno,"",true,Title,Default Title,,,,,"",500.0,shopify,deny,manual,23.50,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneTradizionale_500_2Z4A1283.jpg?v=1635371366,1,,false,,"Soffice e delicato panettone sfornato artigianalmente presso il laboratorio di panetteria-pasticceria ad Agno. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneTradizionale_500_2Z4A1283.jpg?v=1635371366,g,,,true,,,active
panettone-tradizionale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PanettoneTradizionale_500_Packed_2Z4A1248.jpg?v=1635371366,2,,,,,,,,,,,,,,,,,,,,,,,
panettone-tradizionale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/scatolapanettoneGiuseppelight.jpg?v=1635371366,3,,,,,,,,,,,,,,,,,,,,,,,
panettone-tradizionale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/scatolepanettoni2021.jpg?v=1635371366,4,,,,,,,,,,,,,,,,,,,,,,,
marengo-rosso-merlot,Marengo Merlot Rosso IGT,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""Merlot Rosso IGT. Il Marengo è vinificato da uve Merlot con una completa diraspatura e una fermentazione a temperatura controllata. Di colore rosso rubino con riflessi violacei, il suo profumo è intenso e fruttato. Il suo sapore è gradevole e di buona persistenza. Ottimo con affettati e formaggi ticinesi.\n\nBottiglia da 0,75 L.\n\nProduttore: Angelo Delea SA\n\nConfezione 1 bottiglia""}' data-sheets-userformat='{""2"":33559425,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""15"":""arial,sans,sans-serif"",""28"":1}'>Merlot Rosso IGT. Il Marengo è vinificato da uve Merlot con una completa diraspatura e una fermentazione a temperatura controllata. Di colore rosso rubino con riflessi violacei, il suo profumo è intenso e fruttato. Il suo sapore è gradevole e di buona persistenza. Ottimo con affettati e formaggi ticinesi.<br><br>Bottiglia da 0,75 L.<br><br>Produttore: Angelo Delea SA<br><br>Confezione 1 bottiglia</span><br></p>
<p><span data-sheets-value='{""1"":2,""2"":""Merlot Rosso IGT. Il Marengo è vinificato da uve Merlot con una completa diraspatura e una fermentazione a temperatura controllata. Di colore rosso rubino con riflessi violacei, il suo profumo è intenso e fruttato. Il suo sapore è gradevole e di buona persistenza. Ottimo con affettati e formaggi ticinesi.\n\nBottiglia da 0,75 L.\n\nProduttore: Angelo Delea SA\n\nConfezione 1 bottiglia""}' data-sheets-userformat='{""2"":33559425,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""15"":""arial,sans,sans-serif"",""28"":1}'><meta charset=""utf-8"">Desideri aggiungere una confezione regalo? <a title=""Confezione regalo per vino"" href=""https://fondazionelafonte.myshopify.com/products/confezione-regalo-vino"" data-mce-href=""https://fondazionelafonte.myshopify.com/products/confezione-regalo-vino"">Acquistala qui.</a></span></p>",Angelo Delea SA,,Vini,check-age,false,Quantità,Bottiglia da 0.75 L,,,,,"",1000.0,,deny,manual,13.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/MarengoRossoMerlot_2Z4A1383.jpg?v=1601308512,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
marengo-rosso-merlot,,,,,,,,,Cartone da 6 bottiglie,,,,,"",6000.0,,deny,manual,78.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,
merlot-baiocco,Baiocco Merlot DOC,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-userformat='{""2"":33588099,""3"":{""1"":0},""4"":{""1"":2,""2"":15987699},""10"":1,""11"":3,""12"":0,""18"":1,""28"":1}' data-sheets-value='{""1"":2,""2"":""Merlot DOC del Ticino. Dal colore rosso rubino intenso, tipico del Merlot del Sottoceneri, ha un bouquet vellutato e fruttato, di buona struttura. Vino equilibrato ideale per accompagnare pasta, carni rosse e formaggi stagionati, da servire intorno ai 16° C.\n\nBottiglia da 0,75 L.\n\nProduttore: Brivio Vini SA\n\nConfezione 1 bottiglia""}'>Merlot DOC del Ticino. Dal colore rosso rubino intenso, tipico del Merlot del Sottoceneri, ha un bouquet vellutato e fruttato, di buona struttura. Vino equilibrato ideale per accompagnare pasta, carni rosse e formaggi stagionati, da servire intorno ai 16° C.<br><br>Bottiglia da 0,75 L<br><br>Produttore: Brivio Vini SA<br><br>Confezione 1 bottiglia</span><br></p>
<p><span data-sheets-userformat='{""2"":33588099,""3"":{""1"":0},""4"":{""1"":2,""2"":15987699},""10"":1,""11"":3,""12"":0,""18"":1,""28"":1}' data-sheets-value='{""1"":2,""2"":""Merlot DOC del Ticino. Dal colore rosso rubino intenso, tipico del Merlot del Sottoceneri, ha un bouquet vellutato e fruttato, di buona struttura. Vino equilibrato ideale per accompagnare pasta, carni rosse e formaggi stagionati, da servire intorno ai 16° C.\n\nBottiglia da 0,75 L.\n\nProduttore: Brivio Vini SA\n\nConfezione 1 bottiglia""}'>Desideri aggiungere una confezione regalo? <a href=""https://fondazionelafonte.myshopify.com/products/confezione-regalo-bottiglie"" title=""Confezione regalo per vino"" target=""_blank"" rel=""noopener noreferrer"" data-mce-href=""https://fondazionelafonte.myshopify.com/products/confezione-regalo-bottiglie"">Acquistala qui.</a></span></p>",Brivio Vini SA,,Vini,check-age,true,Quantità,Bottiglia,,,,,"",1000.0,,deny,manual,17.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/MerlotBaiocco_2Z4A1150.jpg?v=1601307554,1,,false,,"Merlot DOC del Ticino. Dal colore rosso rubino intenso, tipico del Merlot del Sottoceneri, ha un bouquet vellutato e fruttato, di buona struttura. Imbottigliato con etichetta unica della Fondazione La Fonte.",,,,,,,,,,,,,kg,,,true,,,active
